Gender,University_Ranking,Updated_University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Job_Offers,Current_Job_Level,Job_Status
Female,176,9.5,Computer Science,3,8,2,10,0,Entry,Yes
Male,745,8.5,Business,2,7,4,1,4,Mid,No
Male,884,8.5,Mathematics,2,0,3,5,4,Mid,No
Female,75,8.5,Mathematics,0,2,5,7,2,Mid,No
Male,143,9.5,Arts,1,2,5,8,3,Entry,No
Other,931,9.5,Mathematics,1,4,0,5,2,Entry,No
Female,23,9.5,Business,1,6,0,2,0,Mid,Yes
Female,181,8.5,Computer Science,3,0,5,3,2,Entry,No
Other,45,9.5,Business,3,0,0,7,2,Entry,Yes
Male,469,9.5,Arts,3,9,4,10,0,Mid,Yes
Male,92,9.5,Engineering,2,5,3,4,3,Mid,No
Female,269,9.5,Arts,3,4,3,1,4,Mid,Yes
Male,34,9.5,Engineering,0,2,1,3,5,Senior,No
Female,678,9.5,Arts,3,2,5,10,0,Entry,Yes
Male,582,8.5,Medicine,2,3,5,2,2,Entry,No
Female,364,9.5,Business,1,9,5,9,1,Entry,Yes
Female,708,7.0,Mathematics,0,1,1,1,2,Entry,No
Female,133,9.5,Business,2,8,5,9,5,Mid,Yes
Male,759,9.5,Computer Science,4,3,2,10,2,Mid,Yes
Male,382,8.5,Medicine,1,9,0,5,1,Entry,No
Female,680,9.5,Computer Science,3,2,2,6,5,Entry,Yes
Male,966,9.5,Business,2,9,0,6,2,Mid,Yes
Female,277,9.5,Computer Science,4,6,3,6,1,Entry,Yes
Female,156,9.5,Engineering,2,8,5,9,2,Mid,Yes
Female,387,9.5,Medicine,3,1,2,9,3,Entry,Yes
Female,535,9.5,Mathematics,2,5,3,10,5,Mid,Yes
Male,200,8.5,Arts,4,4,1,7,4,Entry,No
Female,275,7.0,Engineering,2,0,5,3,3,Entry,No
Female,501,8.5,Law,0,6,3,7,0,Entry,No
Male,459,9.5,Arts,0,0,4,5,0,Entry,No
Other,50,7.0,Computer Science,3,9,2,9,2,Senior,Yes
Male,970,9.5,Business,4,8,5,8,0,Entry,Yes
Male,698,8.5,Engineering,4,3,5,10,0,Senior,Yes
Male,988,9.5,Medicine,4,7,0,6,2,Senior,Yes
Female,532,7.0,Arts,4,0,3,5,2,Entry,No
Male,628,9.5,Law,4,4,5,10,4,Entry,Yes
Female,92,9.5,Engineering,1,2,5,2,1,Entry,No
Female,861,9.5,Mathematics,2,3,2,3,2,Entry,No
Male,456,9.5,Mathematics,4,3,0,3,4,Mid,Yes
Male,339,9.5,Business,0,7,5,4,3,Entry,Yes
Female,53,9.5,Medicine,2,9,5,3,0,Mid,Yes
Male,496,9.5,Medicine,3,9,2,7,1,Mid,Yes
Female,635,8.5,Arts,3,2,2,6,5,Mid,No
Male,853,9.5,Engineering,4,0,4,8,3,Mid,Yes
Female,850,9.5,Engineering,1,4,3,2,2,Senior,No
Female,777,8.5,Medicine,1,1,4,2,3,Mid,No
Male,4,9.5,Mathematics,2,5,1,1,5,Senior,No
Male,681,9.5,Computer Science,1,3,5,5,4,Mid,No
Male,281,9.5,Medicine,3,8,2,7,2,Entry,Yes
Male,290,9.5,Business,4,6,3,9,2,Entry,Yes
Female,73,8.5,Engineering,0,1,1,5,1,Entry,No
Female,137,8.5,Mathematics,3,6,5,1,4,Entry,Yes
Male,850,7.0,Arts,3,9,1,3,0,Entry,Yes
Female,768,8.5,Engineering,2,7,4,8,3,Entry,No
Female,971,9.5,Mathematics,1,2,1,3,5,Mid,No
Male,653,8.5,Medicine,0,2,0,7,1,Entry,No
Male,998,9.5,Business,0,1,0,10,5,Entry,Yes
Female,393,9.5,Computer Science,1,0,0,3,1,Entry,No
Female,208,9.5,Mathematics,4,2,5,2,2,Mid,Yes
Female,260,7.0,Mathematics,1,9,1,10,3,Mid,Yes
Female,930,8.5,Engineering,4,6,5,6,1,Senior,Yes
Male,263,8.5,Medicine,0,8,5,2,2,Mid,No
Female,783,8.5,Law,2,8,2,10,2,Entry,Yes
Female,505,9.5,Medicine,3,5,3,5,4,Entry,Yes
Female,550,9.5,Medicine,0,5,0,5,2,Entry,No
Male,203,8.5,Business,0,4,0,5,0,Entry,No
Male,736,9.5,Medicine,0,1,0,6,4,Mid,No
Male,347,8.5,Mathematics,3,6,4,3,4,Entry,Yes
Female,990,9.5,Medicine,4,0,4,10,0,Entry,Yes
Male,52,7.0,Medicine,2,5,0,5,0,Mid,No
Male,593,9.5,Engineering,2,3,0,8,5,Entry,No
Male,356,8.5,Medicine,2,2,5,4,1,Executive,No
Male,723,7.0,Business,4,0,4,5,5,Senior,No
Female,519,8.5,Law,1,5,3,1,1,Mid,No
Female,363,8.5,Engineering,1,6,2,1,5,Entry,No
Female,45,9.5,Mathematics,2,0,3,8,0,Entry,No
Male,827,7.0,Law,0,0,5,2,1,Entry,No
Female,378,9.5,Medicine,0,6,2,10,0,Entry,Yes
Male,789,9.5,Computer Science,3,5,1,10,0,Entry,Yes
Male,412,9.5,Law,1,6,1,7,5,Entry,Yes
Male,771,9.5,Business,0,7,3,7,2,Mid,Yes
Male,142,7.0,Computer Science,2,7,4,9,1,Entry,Yes
Male,258,9.5,Business,3,8,0,1,4,Mid,Yes
Female,797,9.5,Mathematics,1,8,1,2,4,Mid,Yes
Female,914,9.5,Computer Science,3,6,5,1,1,Senior,Yes
Female,37,9.5,Medicine,0,8,4,1,1,Mid,Yes
Male,941,9.5,Computer Science,2,5,4,4,1,Entry,No
Male,45,8.5,Mathematics,2,8,2,8,1,Mid,No
Male,920,9.5,Law,2,1,1,10,2,Mid,Yes
Other,632,9.5,Computer Science,0,1,3,8,0,Senior,No
Female,46,7.0,Business,4,5,5,9,1,Mid,Yes
Female,652,9.5,Medicine,2,2,4,2,5,Entry,No
Male,565,7.0,Business,4,1,3,7,1,Entry,No
Female,301,8.5,Medicine,2,7,3,4,0,Mid,No
Male,288,9.5,Law,4,6,5,3,0,Senior,Yes
Female,786,9.5,Arts,1,7,1,4,0,Senior,Yes
Female,269,9.5,Engineering,1,5,5,4,5,Entry,No
Other,900,9.5,Law,2,8,3,3,3,Senior,Yes
Female,791,8.5,Mathematics,3,8,3,9,4,Mid,Yes
Male,62,9.5,Law,3,1,0,8,5,Entry,Yes
Female,566,8.5,Engineering,0,9,5,10,1,Entry,Yes
Female,970,8.5,Business,1,4,3,2,2,Mid,No
Male,951,8.5,Law,1,8,0,3,2,Mid,No
Male,581,9.5,Medicine,3,2,1,10,0,Entry,Yes
Male,242,9.5,Computer Science,2,4,3,7,2,Mid,No
Male,936,9.5,Law,0,7,4,5,4,Entry,Yes
Male,782,9.5,Engineering,1,1,5,1,1,Mid,No
Female,764,7.0,Law,0,5,3,1,2,Entry,No
Male,354,9.5,Business,1,3,0,8,4,Entry,No
Male,796,8.5,Business,4,5,4,6,4,Entry,No
Female,968,8.5,Business,4,2,1,4,3,Mid,No
Female,976,9.5,Medicine,0,5,5,3,3,Senior,No
Female,863,9.5,Mathematics,3,6,2,9,2,Entry,Yes
Male,71,9.5,Mathematics,3,9,2,9,4,Entry,Yes
Female,835,9.5,Law,1,2,0,4,0,Entry,No
Female,413,9.5,Business,4,4,1,8,3,Mid,Yes
Male,612,9.5,Arts,4,7,1,4,4,Entry,Yes
Male,61,7.0,Computer Science,0,1,3,8,3,Entry,No
Female,615,7.0,Mathematics,0,6,2,7,1,Mid,No
Female,452,7.0,Business,3,0,3,6,4,Entry,No
Other,393,8.5,Mathematics,3,6,1,7,4,Mid,Yes
Female,631,7.0,Medicine,3,0,0,6,5,Entry,No
Female,529,9.5,Computer Science,2,3,0,6,1,Mid,No
Female,305,9.5,Computer Science,4,3,4,7,5,Senior,Yes
Male,191,9.5,Engineering,4,4,0,4,3,Entry,Yes
Male,724,8.5,Business,0,1,2,5,1,Mid,No
Male,78,8.5,Business,4,5,4,9,2,Entry,Yes
Female,558,8.5,Law,0,5,2,2,0,Senior,No
Female,605,9.5,Medicine,2,7,3,9,3,Entry,Yes
Female,889,8.5,Arts,3,9,3,5,4,Mid,Yes
Male,525,9.5,Law,2,0,0,10,2,Entry,Yes
Female,740,9.5,Arts,3,3,4,1,3,Entry,Yes
Male,301,9.5,Engineering,3,1,2,7,0,Mid,Yes
Male,949,7.0,Mathematics,0,7,2,5,4,Mid,No
Female,17,9.5,Mathematics,3,3,1,3,1,Mid,Yes
Female,815,9.5,Arts,2,7,0,3,0,Entry,Yes
Other,574,9.5,Mathematics,1,1,5,1,5,Mid,No
Male,434,8.5,Medicine,0,3,3,7,3,Entry,No
Female,43,8.5,Mathematics,3,8,5,2,4,Mid,Yes
Male,68,7.0,Engineering,3,4,1,8,3,Mid,No
Male,380,9.5,Business,4,5,3,4,0,Entry,Yes
Female,212,8.5,Arts,0,9,3,4,4,Senior,No
Female,203,9.5,Medicine,0,8,2,5,0,Senior,Yes
Female,726,8.5,Medicine,2,8,3,9,3,Entry,Yes
Male,109,7.0,Business,1,6,4,7,5,Entry,No
Female,968,9.5,Mathematics,2,1,3,3,4,Entry,No
Male,284,7.0,Medicine,2,6,4,4,4,Mid,No
Female,941,9.5,Engineering,2,8,3,9,4,Entry,Yes
Male,937,9.5,Engineering,1,1,1,1,3,Mid,No
Male,606,9.5,Law,2,6,2,8,2,Senior,Yes
Female,225,9.5,Computer Science,0,6,1,8,5,Entry,Yes
Female,737,9.5,Business,1,2,2,7,3,Senior,No
Male,751,9.5,Mathematics,3,5,1,6,1,Senior,Yes
Male,118,8.5,Medicine,4,7,0,7,2,Mid,Yes
Female,932,9.5,Arts,4,9,3,10,3,Entry,Yes
Male,603,9.5,Law,0,7,3,4,1,Entry,Yes
Male,340,9.5,Engineering,4,2,0,4,0,Entry,Yes
Male,801,9.5,Business,4,5,0,5,1,Mid,Yes
Male,281,9.5,Mathematics,4,1,4,4,5,Mid,Yes
Female,491,9.5,Business,3,1,1,4,4,Senior,Yes
Female,19,7.0,Mathematics,4,7,3,9,5,Senior,Yes
Female,175,9.5,Engineering,2,9,4,6,2,Mid,Yes
Other,469,9.5,Computer Science,0,4,5,3,3,Senior,No
Male,618,9.5,Business,0,4,3,3,5,Entry,No
Male,801,7.0,Medicine,0,3,0,10,3,Entry,No
Male,760,9.5,Arts,3,9,4,8,4,Entry,Yes
Male,835,7.0,Arts,3,3,5,3,2,Entry,No
Male,142,9.5,Engineering,4,7,4,4,2,Mid,Yes
Female,463,7.0,Business,2,2,4,6,5,Entry,No
Female,929,9.5,Arts,4,2,1,9,4,Entry,Yes
Male,298,8.5,Business,0,7,5,6,2,Senior,No
Female,470,8.5,Engineering,2,2,4,3,4,Executive,No
Female,705,9.5,Computer Science,0,1,3,6,1,Entry,No
Female,863,7.0,Arts,2,4,1,4,5,Entry,No
Female,815,7.0,Medicine,1,2,3,5,4,Entry,No
Female,803,7.0,Law,3,5,5,5,3,Entry,No
Female,373,9.5,Engineering,3,6,4,3,0,Mid,Yes
Female,468,9.5,Law,0,2,4,5,1,Mid,No
Female,928,8.5,Computer Science,0,8,5,5,5,Entry,No
Male,951,9.5,Medicine,1,9,3,7,5,Mid,Yes
Male,438,7.0,Law,4,0,2,9,5,Entry,Yes
Female,844,9.5,Medicine,2,6,4,5,3,Executive,Yes
Male,947,9.5,Arts,1,3,4,9,1,Entry,Yes
Male,720,9.5,Business,1,6,1,5,3,Senior,Yes
Female,443,9.5,Engineering,0,8,3,4,2,Entry,Yes
Male,456,8.5,Medicine,0,8,4,6,4,Entry,No
Female,248,8.5,Arts,4,0,3,8,3,Entry,No
Female,142,9.5,Computer Science,4,9,1,4,3,Senior,Yes
Other,402,7.0,Mathematics,0,3,3,5,2,Mid,No
Female,896,8.5,Medicine,3,6,3,10,0,Senior,Yes
Male,823,7.0,Computer Science,4,9,1,1,0,Entry,Yes
Female,222,8.5,Engineering,1,5,4,10,4,Entry,No
Female,737,9.5,Arts,0,8,3,1,2,Entry,Yes
Other,866,7.0,Computer Science,2,6,2,8,1,Mid,No
Male,184,7.0,Business,2,2,4,7,3,Senior,No
Male,364,9.5,Law,3,6,1,5,4,Entry,Yes
Female,817,7.0,Computer Science,0,9,0,9,0,Entry,Yes
Male,994,9.5,Computer Science,1,4,5,1,1,Mid,No
Female,188,7.0,Arts,3,1,2,3,5,Entry,No
Male,113,9.5,Arts,1,9,4,6,2,Mid,Yes
Male,181,8.5,Medicine,2,2,5,1,5,Entry,No
Male,199,7.0,Law,1,5,1,6,3,Senior,No
Male,902,8.5,Computer Science,2,5,2,2,5,Senior,No
Female,70,9.5,Computer Science,4,6,4,10,5,Mid,Yes
Female,598,9.5,Arts,2,5,5,5,3,Entry,No
Male,904,9.5,Mathematics,2,8,0,10,0,Entry,Yes
Female,485,7.0,Business,3,4,4,2,5,Entry,No
Male,399,7.0,Mathematics,3,4,0,1,0,Mid,No
Female,922,8.5,Arts,0,7,0,4,4,Entry,No
Male,551,7.0,Business,0,7,3,2,5,Senior,No
Female,643,8.5,Law,2,0,1,9,5,Senior,No
Female,953,9.5,Mathematics,4,2,3,3,3,Entry,Yes
Female,10,9.5,Arts,0,5,0,9,3,Mid,Yes
Female,3,9.5,Law,2,5,1,4,5,Mid,No
Female,478,9.5,Engineering,3,0,1,10,5,Entry,Yes
Other,814,9.5,Computer Science,0,1,1,7,3,Entry,No
Female,662,7.0,Law,0,9,2,7,3,Entry,No
Female,67,9.5,Business,2,6,4,6,1,Mid,Yes
Female,705,9.5,Engineering,2,0,0,8,2,Entry,No
Male,97,7.0,Business,1,9,1,6,1,Mid,No
Female,531,8.5,Medicine,1,4,5,9,5,Senior,No
Male,996,9.5,Medicine,4,0,2,5,2,Mid,Yes
Female,318,9.5,Computer Science,0,5,2,3,1,Executive,No
Female,98,8.5,Engineering,1,6,5,5,4,Mid,No
Female,57,9.5,Engineering,2,7,0,4,2,Entry,Yes
Male,863,8.5,Medicine,0,2,3,3,3,Senior,No
Male,107,8.5,Computer Science,1,2,2,1,2,Entry,No
Female,88,8.5,Law,4,0,0,8,3,Executive,No
Female,972,8.5,Medicine,4,2,2,4,4,Entry,No
Male,653,9.5,Engineering,4,4,0,3,5,Executive,Yes
Male,656,9.5,Business,4,5,1,4,2,Entry,Yes
Female,912,9.5,Mathematics,2,2,3,1,0,Entry,No
Female,371,7.0,Engineering,4,3,5,6,3,Entry,No
Male,375,9.5,Computer Science,3,4,2,3,2,Entry,Yes
Male,52,8.5,Engineering,4,4,5,8,1,Mid,No
Male,724,8.5,Arts,1,8,2,10,2,Entry,Yes
Other,41,9.5,Engineering,0,7,2,5,3,Mid,Yes
Male,816,8.5,Arts,1,0,4,9,0,Mid,No
Male,91,7.0,Medicine,0,1,4,9,0,Mid,No
Male,39,7.0,Law,2,4,5,2,1,Senior,No
Male,13,8.5,Arts,0,2,1,5,4,Entry,No
Female,900,9.5,Engineering,3,6,2,7,0,Entry,Yes
Male,608,9.5,Law,4,5,3,7,5,Entry,Yes
Male,621,9.5,Mathematics,1,1,4,10,4,Entry,Yes
Male,104,9.5,Law,0,7,0,3,3,Entry,Yes
Male,866,9.5,Engineering,1,4,0,7,2,Executive,No
Male,743,9.5,Engineering,4,5,0,7,4,Entry,Yes
Female,43,7.0,Mathematics,2,7,1,4,5,Entry,No
Female,209,9.5,Computer Science,4,5,2,7,3,Senior,Yes
Female,600,8.5,Medicine,2,9,2,8,3,Senior,No
Female,605,9.5,Arts,1,2,5,3,3,Executive,No
Female,686,7.0,Business,2,6,4,2,5,Senior,No
Male,476,9.5,Arts,2,3,0,9,1,Mid,Yes
Female,638,9.5,Engineering,2,5,1,7,5,Entry,No
Female,109,9.5,Business,2,5,5,1,1,Mid,No
Female,559,9.5,Business,2,4,3,10,4,Entry,Yes
Female,214,8.5,Arts,0,0,2,10,3,Entry,No
Male,604,9.5,Mathematics,2,7,2,9,4,Senior,Yes
Female,693,8.5,Arts,2,9,1,5,0,Entry,No
Female,409,7.0,Arts,4,1,5,2,4,Mid,No
Other,553,8.5,Arts,4,3,5,7,2,Mid,No
Male,771,7.0,Mathematics,4,2,4,9,3,Entry,Yes
Male,633,9.5,Mathematics,2,5,1,3,4,Entry,No
Male,77,9.5,Medicine,4,0,5,4,1,Senior,Yes
Female,95,9.5,Computer Science,0,8,4,9,2,Senior,Yes
Male,269,7.0,Computer Science,1,4,5,2,4,Entry,No
Male,361,7.0,Arts,4,4,2,4,4,Entry,No
Other,530,7.0,Computer Science,4,3,4,5,4,Mid,No
Male,805,8.5,Arts,0,3,5,4,5,Mid,No
Female,683,7.0,Arts,3,0,4,7,5,Mid,No
Male,162,8.5,Arts,3,8,4,6,5,Mid,Yes
Female,465,9.5,Law,0,8,5,9,1,Mid,Yes
Female,823,9.5,Medicine,4,3,4,4,4,Senior,Yes
Female,564,9.5,Engineering,1,9,0,9,5,Mid,Yes
Female,981,8.5,Computer Science,4,9,0,1,0,Entry,Yes
Male,548,9.5,Computer Science,0,3,5,6,0,Senior,No
Male,950,9.5,Medicine,0,6,0,7,0,Entry,Yes
Male,187,8.5,Medicine,2,3,0,9,4,Senior,No
Female,882,7.0,Arts,0,0,1,1,2,Senior,No
Female,760,8.5,Arts,2,8,3,1,1,Entry,No
Male,52,7.0,Law,0,1,5,2,0,Mid,No
Female,488,8.5,Law,2,4,4,6,0,Mid,No
Male,531,7.0,Engineering,2,3,1,3,5,Executive,No
Female,396,8.5,Computer Science,4,7,5,6,2,Entry,Yes
Other,92,7.0,Medicine,2,5,0,2,0,Entry,No
Male,651,9.5,Engineering,3,6,4,10,1,Entry,Yes
Female,816,7.0,Computer Science,0,1,3,6,2,Entry,No
Male,357,9.5,Engineering,1,3,5,7,3,Mid,No
Female,732,7.0,Engineering,0,3,4,6,1,Entry,No
Female,611,7.0,Mathematics,4,1,2,2,1,Mid,No
Male,748,9.5,Arts,4,9,2,5,4,Entry,Yes
Male,719,9.5,Engineering,2,3,5,10,3,Senior,Yes
Male,144,7.0,Arts,4,8,1,6,3,Entry,Yes
Female,199,9.5,Computer Science,4,7,3,8,2,Entry,Yes
Female,815,9.5,Law,0,0,1,9,0,Entry,Yes
Male,323,8.5,Computer Science,3,7,4,5,3,Mid,Yes
Female,799,8.5,Arts,3,8,3,7,2,Senior,Yes
Female,332,9.5,Law,2,7,5,4,3,Mid,Yes
Male,264,7.0,Mathematics,4,9,1,10,5,Entry,Yes
Male,217,8.5,Business,4,0,4,5,1,Mid,No
Female,701,8.5,Law,3,7,0,1,5,Entry,Yes
Female,556,9.5,Engineering,2,4,4,3,3,Entry,No
Male,434,9.5,Computer Science,4,8,1,2,0,Entry,Yes
Male,803,9.5,Mathematics,2,8,5,6,2,Entry,Yes
Male,460,9.5,Engineering,0,5,5,9,0,Entry,Yes
Female,701,9.5,Mathematics,4,2,3,10,4,Mid,Yes
Male,503,9.5,Law,4,6,3,3,0,Senior,Yes
Male,469,9.5,Business,4,2,0,2,0,Entry,Yes
Female,986,9.5,Engineering,3,6,1,2,2,Entry,Yes
Female,951,7.0,Business,3,7,5,6,5,Entry,Yes
Male,706,9.5,Medicine,4,4,5,10,1,Entry,Yes
Male,782,9.5,Business,4,4,0,6,5,Senior,Yes
Female,366,9.5,Computer Science,0,3,2,5,3,Executive,No
Male,772,9.5,Law,0,2,5,9,3,Entry,Yes
Male,913,9.5,Arts,2,7,4,7,2,Entry,Yes
Female,239,9.5,Arts,2,5,2,7,2,Mid,No
Male,624,9.5,Engineering,3,5,2,1,5,Entry,Yes
Female,581,7.0,Law,1,1,0,10,1,Mid,No
Female,920,7.0,Mathematics,0,3,0,10,1,Senior,No
Male,561,9.5,Medicine,2,4,4,2,4,Senior,No
Male,823,8.5,Engineering,0,9,0,3,3,Mid,No
Female,967,8.5,Business,0,4,0,5,3,Entry,No
Female,663,8.5,Arts,1,2,0,4,4,Entry,No
Female,751,9.5,Business,0,9,5,8,2,Executive,Yes
Female,849,8.5,Arts,1,4,0,4,3,Entry,No
Male,396,9.5,Arts,1,4,0,6,0,Entry,No
Female,395,9.5,Arts,0,1,2,9,2,Entry,Yes
Male,627,9.5,Law,0,4,2,2,2,Entry,No
Male,75,8.5,Mathematics,2,2,4,8,1,Entry,No
Male,98,9.5,Mathematics,0,2,3,5,5,Entry,No
Male,383,9.5,Mathematics,0,4,4,10,4,Senior,Yes
Female,623,8.5,Computer Science,0,8,5,6,5,Entry,No
Male,869,7.0,Law,2,1,5,3,5,Mid,No
Male,370,8.5,Business,1,8,5,8,2,Senior,No
Male,285,7.0,Mathematics,2,2,1,2,1,Executive,No
Female,256,8.5,Law,0,6,4,1,0,Mid,No
Female,830,8.5,Mathematics,4,0,4,1,0,Entry,No
Male,309,9.5,Engineering,0,0,0,8,3,Entry,No
Male,629,9.5,Medicine,2,7,0,2,4,Mid,Yes
Male,176,9.5,Engineering,2,8,0,5,4,Executive,Yes
Female,228,9.5,Law,3,2,3,2,1,Entry,Yes
Female,347,9.5,Business,4,5,5,4,3,Mid,Yes
Female,618,9.5,Medicine,2,2,0,9,5,Entry,Yes
Female,342,8.5,Engineering,1,5,1,2,4,Entry,No
Male,896,8.5,Medicine,0,6,2,4,3,Mid,No
Female,962,9.5,Business,1,4,1,10,1,Entry,Yes
Female,239,9.5,Arts,2,2,3,5,3,Mid,No
Male,612,8.5,Business,2,7,0,10,2,Entry,Yes
Male,688,7.0,Mathematics,1,4,4,10,2,Entry,No
Female,350,9.5,Computer Science,1,0,2,5,2,Mid,No
Female,955,8.5,Medicine,3,8,5,5,2,Entry,Yes
Male,455,7.0,Business,0,2,3,10,0,Mid,No
Female,441,9.5,Arts,1,1,1,10,5,Mid,Yes
Female,761,9.5,Arts,0,2,0,2,0,Senior,No
Male,588,9.5,Business,4,6,3,8,4,Entry,Yes
Male,515,9.5,Engineering,2,9,3,5,0,Mid,Yes
Male,81,9.5,Business,1,7,4,6,5,Entry,Yes
Female,361,9.5,Arts,4,1,5,8,3,Entry,Yes
Male,288,8.5,Business,2,6,4,8,3,Entry,No
Male,8,8.5,Computer Science,3,4,4,10,0,Entry,Yes
Female,87,9.5,Engineering,2,8,5,7,3,Entry,Yes
Female,998,8.5,Business,1,6,1,8,5,Entry,No
Male,286,7.0,Arts,4,0,4,10,4,Senior,Yes
Male,399,7.0,Business,4,0,5,7,1,Senior,No
Female,74,8.5,Mathematics,4,5,3,10,0,Entry,Yes
Female,439,8.5,Business,2,8,3,6,2,Mid,No
Female,123,9.5,Medicine,0,0,5,5,3,Entry,No
Male,377,8.5,Business,0,2,3,5,3,Senior,No
Female,806,7.0,Computer Science,2,4,2,8,1,Mid,No
Female,143,9.5,Arts,1,3,2,1,4,Entry,No
Female,158,9.5,Law,2,0,5,2,3,Mid,No
Female,430,7.0,Medicine,0,9,5,1,2,Mid,No
Male,448,9.5,Law,2,3,1,10,1,Mid,Yes
Male,410,9.5,Business,4,3,5,7,3,Entry,Yes
Female,371,9.5,Mathematics,1,9,4,9,5,Mid,Yes
Female,109,7.0,Engineering,1,3,3,7,5,Entry,No
Female,846,9.5,Computer Science,3,2,4,9,2,Entry,Yes
Male,707,9.5,Computer Science,2,6,5,4,5,Mid,Yes
Female,36,9.5,Mathematics,4,0,3,7,3,Mid,Yes
Female,90,7.0,Computer Science,2,1,2,10,2,Entry,No
Male,974,9.5,Mathematics,3,0,3,10,5,Entry,Yes
Male,415,9.5,Medicine,3,3,1,7,1,Entry,Yes
Female,974,8.5,Mathematics,2,4,0,10,4,Entry,No
Female,296,8.5,Mathematics,2,9,3,10,0,Entry,Yes
Female,842,9.5,Business,2,4,5,2,5,Mid,No
Female,713,7.0,Computer Science,0,1,1,2,0,Entry,No
Male,46,9.5,Business,3,2,2,8,4,Entry,Yes
Male,488,7.0,Engineering,1,3,2,2,3,Senior,No
Female,619,7.0,Mathematics,0,9,0,1,1,Mid,No
Female,170,9.5,Business,4,5,5,1,2,Mid,Yes
Female,146,7.0,Law,1,5,4,1,1,Entry,No
Female,868,9.5,Business,1,1,4,6,4,Mid,No
Male,420,9.5,Business,1,1,3,5,3,Entry,No
Female,972,9.5,Mathematics,3,8,2,7,3,Entry,Yes
Male,690,9.5,Arts,4,1,1,3,4,Entry,Yes
Male,573,9.5,Law,0,1,0,5,1,Entry,No
Male,936,8.5,Medicine,4,2,4,2,0,Entry,No
Male,3,9.5,Mathematics,0,8,3,9,1,Entry,Yes
Male,594,7.0,Business,3,5,3,9,5,Mid,Yes
Male,263,8.5,Computer Science,4,5,2,4,3,Entry,No
Male,799,9.5,Mathematics,1,9,1,2,3,Entry,Yes
Male,321,9.5,Arts,4,4,1,10,5,Mid,Yes
Female,607,7.0,Business,3,6,4,8,5,Entry,Yes
Male,576,8.5,Arts,3,3,3,4,4,Mid,No
Male,246,9.5,Medicine,3,9,2,5,1,Entry,Yes
Female,589,8.5,Mathematics,0,9,1,4,0,Entry,No
Female,477,9.5,Arts,4,2,3,2,1,Mid,Yes
Female,259,9.5,Computer Science,1,6,1,6,5,Senior,Yes
Male,93,7.0,Business,1,9,0,1,3,Mid,No
Female,803,7.0,Computer Science,2,0,1,8,1,Entry,No
Male,783,9.5,Mathematics,3,5,1,1,3,Mid,Yes
Male,533,8.5,Mathematics,1,1,3,5,3,Mid,No
Male,574,7.0,Engineering,3,1,1,9,2,Senior,Yes
Female,339,8.5,Arts,1,7,1,1,0,Mid,No
Male,924,8.5,Arts,4,2,0,10,4,Executive,Yes
Male,260,7.0,Arts,2,8,1,7,5,Entry,No
Male,237,9.5,Law,3,3,1,7,0,Entry,Yes
Female,141,9.5,Mathematics,0,5,3,5,1,Entry,No
Female,975,9.5,Mathematics,0,0,2,4,5,Mid,No
Male,947,9.5,Medicine,1,9,0,9,5,Mid,Yes
Female,944,7.0,Law,4,9,1,5,2,Entry,Yes
Female,679,8.5,Computer Science,3,2,2,1,3,Entry,No
Female,480,9.5,Mathematics,2,3,3,9,0,Mid,Yes
Male,579,9.5,Engineering,4,4,0,5,3,Mid,Yes
Female,350,9.5,Medicine,1,0,5,9,3,Entry,Yes
Male,570,9.5,Medicine,4,3,3,8,2,Senior,Yes
Female,724,9.5,Business,2,4,2,10,5,Entry,Yes
Male,130,7.0,Mathematics,4,3,0,7,5,Executive,No
Male,537,9.5,Engineering,3,9,1,6,0,Entry,Yes
Male,11,9.5,Mathematics,1,9,2,9,2,Entry,Yes
Female,257,9.5,Arts,2,6,3,4,3,Entry,Yes
Male,816,9.5,Law,1,7,0,5,0,Mid,Yes
Female,369,9.5,Arts,3,7,2,1,5,Entry,Yes
Male,944,9.5,Mathematics,2,2,5,7,3,Entry,No
Female,394,9.5,Business,2,4,2,6,3,Executive,No
Female,593,9.5,Law,1,9,3,7,0,Senior,Yes
Female,798,9.5,Arts,4,7,3,1,4,Entry,Yes
Female,419,9.5,Computer Science,4,6,1,7,2,Mid,Yes
Female,882,7.0,Arts,0,8,1,7,1,Entry,No
Male,19,9.5,Mathematics,0,9,2,8,5,Mid,Yes
Female,110,9.5,Law,2,6,3,2,3,Entry,Yes
Male,437,9.5,Computer Science,1,1,2,1,5,Entry,No
Female,505,7.0,Business,2,3,4,1,2,Mid,No
Female,34,9.5,Business,1,7,5,8,2,Entry,Yes
Male,288,8.5,Computer Science,3,8,3,7,0,Entry,Yes
Male,844,9.5,Law,0,6,4,9,0,Senior,Yes
Male,255,7.0,Law,2,4,4,2,0,Mid,No
Female,638,9.5,Arts,3,0,3,4,2,Entry,Yes
Female,721,8.5,Business,4,8,1,8,0,Entry,Yes
Female,134,7.0,Business,0,5,2,6,1,Mid,No
Female,499,9.5,Computer Science,1,1,0,2,2,Senior,No
Female,397,7.0,Business,4,9,0,10,0,Senior,Yes
Male,487,9.5,Mathematics,4,9,5,2,3,Mid,Yes
Male,598,9.5,Arts,3,1,3,7,2,Mid,Yes
Female,587,9.5,Business,2,9,1,9,4,Mid,Yes
